burst_name,delta,sigma,alpha,beta,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP,E_N,lambda_eff,E_B,E_S,E_I,E_off,N_states
weak,0.3,1.0,1.0,0.005,0.7,7,5.0,3.664353892063321e-05,1.0552727970055984,6.390210097795755,6.743414883354345,73.86638896530526,69.99743495227555,13.99948699045512,0.08488262782856114,4.8529567561814355,1.0626736255348836,92862
weak,0.3,1.0,1.0,0.005,0.7,9,5.0,3.664353892041117e-05,1.055272797004978,6.3902100977955945,6.743414883350211,73.86638896526185,69.99743495227557,13.999486990455125,0.08488262782854619,4.852956756180737,1.0626736255355915,92862
weak,0.3,1.0,1.0,0.005,0.7,10,5.0,3.664353888188643e-05,1.0552727969816598,6.3902100977986285,6.743414883204404,73.86638896363249,69.99743495227827,13.999486990455651,0.08488262782863093,4.85295675619317,1.0626736255225477,92862
weak,0.3,1.0,1.0,0.005,0.7,11,5.0,3.6643537988267916e-05,1.0552727963822481,6.390210098192215,6.743414879789379,73.86638892174122,69.99743495234083,13.999486990468176,0.08488262785344329,4.852956757875654,1.062673623802727,92862
weak,0.3,1.0,1.0,0.005,0.7,13,5.0,3.664334489250631e-05,1.0552726507804953,6.390210426334617,6.74341429564329,73.8663787442558,69.99743496585752,13.999486993171521,0.08488265018388118,4.852958170761977,1.0626721858826205,92862
weak,0.3,1.0,1.0,0.005,0.7,14,5.0,3.6641769805001445e-05,1.055271408031829,6.39021486323844,6.743411036355551,73.86629187138699,69.99743507611365,13.999487015222744,0.08488295295898483,4.852977297557824,1.062652734260447,92862
weak,0.3,1.0,1.0,0.005,0.7,16,5.0,3.657773590892699e-05,1.0552187533148665,6.390578365512759,6.743458135817331,73.86261090613871,69.99743955848638,13.9994879116973,0.08490755139655838,4.854546160694413,1.0610583762117294,92862
weak,0.3,1.0,1.0,0.005,0.7,17,5.0,3.6366372145879566e-05,1.0550437470091008,6.392298807079741,6.744154885423215,73.85037652268969,69.99745435394979,13.999490870789984,0.08502315270285027,4.861975036468722,1.0535109400384437,92862
weak,0.3,1.0,1.0,0.005,0.7,19,5.0,3.417526098214996e-05,1.0532562061038924,6.4207198684771605,6.762663049128137,73.72541475587174,69.99760773173125,13.99952154634633,0.08691267147460369,4.98476129608333,0.9288044860957365,92862
weak,0.3,1.0,1.0,0.005,0.7,20,5.0,3.132524800653069e-05,1.0509832518584805,6.4709024463550096,6.800810095529185,73.56652306832258,69.99780723263954,13.999561446528004,0.09022743331676311,5.201622530059107,0.7085885900961255,92862
weak,0.3,1.0,10.0,0.005,0.7,0,5.0,2.4306667328777287e-05,1.0460653811327068,6.465037426963597,6.762851840073888,73.22279683386384,69.99829853328698,13.99965970665742,0.009205667810530874,5.310496229724704,0.6806383958073452,92862
weak,0.3,1.0,10.0,0.005,0.7,1,5.0,2.430666732944342e-05,1.046065381132706,6.465037426963592,6.762851840073879,73.22279683386375,69.99829853328694,13.999659706657408,0.009205667810530872,5.3104962297247065,0.680638395807355,92862
weak,0.3,1.0,10.0,0.005,0.7,3,5.0,2.4306667328777287e-05,1.046065381132707,6.465037426963593,6.762851840073886,73.22279683386385,69.99829853328698,13.999659706657415,0.009205667810530817,5.310496229724702,0.6806383958073523,92862
weak,0.3,1.0,10.0,0.005,0.7,4,5.0,2.430666732944342e-05,1.0460653811327068,6.465037426963593,6.762851840073885,73.2227968338638,69.99829853328694,13.99965970665741,0.00920566781053083,5.31049622972471,0.6806383958073496,92862
weak,0.3,1.0,10.0,0.005,0.7,6,5.0,2.430666732944342e-05,1.0460653811327065,6.465037426963592,6.762851840073883,73.22279683386378,69.99829853328694,13.999659706657402,0.009205667810530841,5.310496229724714,0.6806383958073532,92862
weak,0.3,1.0,10.0,0.005,0.7,7,5.0,2.4306667329221376e-05,1.046065381132706,6.465037426963594,6.762851840073881,73.22279683386377,69.99829853328696,13.999659706657408,0.00920566781053085,5.310496229724712,0.6806383958073496,92862
weak,0.3,1.0,10.0,0.005,0.7,9,5.0,2.4306667329998533e-05,1.0460653811326388,6.465037426964006,6.7628518400738775,73.222796833859,69.9982985332869,13.999659706657402,0.009205667810532689,5.310496229726547,0.6806383958055182,92862
weak,0.3,1.0,10.0,0.005,0.7,10,5.0,2.4306667330220577e-05,1.0460653811300722,6.465037426986033,6.762851840080326,73.22279683367933,69.99829853328689,13.999659706657406,0.009205667810641527,5.310496229824003,0.68063839570795,92862
weak,0.3,1.0,10.0,0.005,0.7,11,5.0,2.4306667324891507e-05,1.0460653810629064,6.465037427781636,6.762851840478349,73.22279682897822,69.99829853328725,13.999659706657466,0.009205667814927262,5.310496233343551,0.6806383921840551,92862
weak,0.3,1.0,10.0,0.005,0.7,13,5.0,2.4306665507567438e-05,1.0460653639980313,6.4650377993397505,6.762852118827367,73.22279563459907,69.99829853341447,13.999659706682923,0.009205670042359261,5.310497876653806,0.6806367466209116,92862
weak,0.3,1.0,10.0,0.005,0.7,14,5.0,2.430664604258226e-05,1.0460652139277118,6.465042315804667,6.762855873133918,73.22278513135736,69.99829853477702,13.999659706955432,0.00920569808375943,5.310517850320193,0.6806167446406155,92862
weak,0.3,1.0,10.0,0.005,0.7,16,5.0,2.4305336010832512e-05,1.0460583999764936,6.46539574271549,6.7631815258398,73.22230826229166,69.99829862647924,13.999659725295889,0.00920797157025964,5.31208072259055,0.6790515805433017,92862
weak,0.3,1.0,10.0,0.005,0.7,17,5.0,2.429927153912992e-05,1.046034243380109,6.467117677607764,6.764826546746566,73.22061778569929,69.99829905099226,13.999659810198468,0.009219173556187432,5.319695007250778,0.6714260089945672,92862
weak,0.3,1.0,10.0,0.005,0.7,19,5.0,2.418775639612125e-05,1.0457455504055846,6.499654220716617,6.79698448048928,73.20041793168713,69.99830685705227,13.99966137141051,0.009432628796596213,5.463566583855304,0.5273394159375906,92862
weak,0.3,1.0,10.0,0.005,0.7,20,5.0,2.3958485063202417e-05,1.0453067738794097,6.566241995789207,6.863737237129913,73.16972109388769,69.99832290604557,13.999664581209196,0.009870599610127385,5.758005561043841,0.23245925813683588,92862
