burst_name,delta,sigma,alpha,beta,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP,E_N,lambda_eff,E_B,E_S,E_I,E_off,N_states
medium,0.6,0.1,0.1,0.005,0.7,10,8.497812409839364,0.11877513305362852,1.7229325790624184,5.971903562745336,10.289187207272866,106.28037229192984,61.68574068624627,12.337148137249276,1.4363836775573724,3.5167254952139864,2.7097426899793655,92862
medium,0.6,0.1,0.1,0.005,0.7,10,10.525381684870867,0.12746799940357556,1.758288949699542,5.923066694273549,10.414462716874578,107.39143624355538,61.077240041749974,12.215448008350007,1.61939292422525,3.198056636185901,2.967102431238841,92862
medium,0.6,0.1,0.1,0.005,0.7,10,13.03672689737678,0.1362761314160733,1.7947261148338725,5.877365194295433,10.54826080061767,108.51034480670438,60.46067080087513,12.09213416017505,1.8101789772469135,2.883014614640512,3.214672247937525,92862
medium,0.6,0.1,0.1,0.005,0.7,10,16.147276486997292,0.14503178622168666,1.8317896951363541,5.836133272327356,10.69056878769166,109.62853745677796,59.84777496448219,11.969554992896413,2.0066094989079333,2.5771536903503667,3.446681817845288,92862
medium,0.6,0.1,0.1,0.005,0.7,10,20.000000000000004,0.15358105194656257,1.869032557709457,5.800471638681039,10.841270342765187,110.73891999618496,59.24932636374087,11.849865272748149,2.206582473904648,2.285265239704775,3.658287013642428,92862
medium,0.6,0.1,1.0,0.005,0.7,10,1.0,0.04854984439786891,1.4284574153553449,6.423929420020668,9.176309615747883,95.13742210776067,66.60151089214946,13.320302178429882,0.03112004390453767,6.224008780907554,0.4245689967580262,92862
medium,0.6,0.1,1.0,0.005,0.7,10,1.2385989684455543,0.04875844239235039,1.430307672370459,6.404496857192193,9.160400992514486,95.23976686866972,66.58690903253576,13.317381806507157,0.03747706940890648,6.132139196345867,0.5130019277380695,92862
medium,0.6,0.1,1.0,0.005,0.7,10,1.534127404634391,0.04900677781392937,1.4325105391245485,6.381467925047688,9.141520057716077,95.36154693922958,66.56952555302523,13.313905110605045,0.045120083992805565,6.023111301943315,0.6178635034588345,92862
medium,0.6,0.1,1.0,0.005,0.7,10,1.900168620844212,0.04930026350869665,1.4351136128253403,6.3543931474515425,9.11927610715177,95.50534934836975,66.54898155439152,13.309796310878294,0.05425290994969528,5.8947192288802395,0.7412315502917712,92862
medium,0.6,0.1,1.0,0.005,0.7,10,2.353546893650252,0.04964418144721516,1.438163051417852,6.32285076104596,9.093290344165547,95.67366367598126,66.52490729869523,13.304981459739023,0.06508747040148936,5.744863400055545,0.8850676698039424,92862
medium,0.6,0.1,1.0,0.005,0.7,10,2.9151007546634413,0.05004325090574446,1.4416998824590739,6.286486468880556,9.063226803265655,95.86867734572786,66.49697243659817,13.299394487319647,0.07783366951291998,5.571733542895221,1.0510383002722117,92862
