burst_name,delta,sigma,K,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP
medium,0.6,0.1,200,0.28214285714285714,10,1.0,9.71422127404864e-07,1.1205654378459986,3.472836404492381,3.8915404461675283
medium,0.6,0.1,200,0.34285714285714286,10,1.0,1.0590716521763355e-05,1.1088753195399723,4.118142497361253,4.566506577672599
medium,0.6,0.1,200,0.4035714285714286,10,1.0,6.697703010938305e-05,1.105380355626097,4.73289249385823,5.231646388001096
medium,0.6,0.1,200,0.4642857142857143,10,1.0,0.0003300733446055526,1.1143442039167375,5.28791481250276,5.8925572221179126
medium,0.6,0.1,200,0.525,10,1.0,0.0015532090512554442,1.149255619027659,5.739536510680055,6.596194585513457
medium,0.6,0.1,200,0.5857142857142857,10,1.0,0.007409694118132304,1.2384202029434723,6.061241427584138,7.50636383883813
medium,0.6,0.1,200,0.6464285714285714,10,1.0,0.028291813647720376,1.3814077284298338,6.267405608553942,8.6578425448609
medium,0.6,0.1,200,0.7071428571428571,10,1.0,0.06702556177103469,1.4996643119271154,6.3919234628225094,9.585739501764504
medium,0.6,0.1,200,0.7678571428571428,10,1.0,0.11161429815543167,1.5666136651082745,6.475667745216947,10.144869580357758
medium,0.6,0.1,200,0.8285714285714285,10,1.0,0.15472899850792543,1.6029978984540303,6.541356823727336,10.48578124147285
medium,0.6,0.1,200,0.8892857142857142,10,1.0,0.19436231850311658,1.6235309048873838,6.597878837049969,10.711860198653055
medium,0.6,0.1,200,0.95,10,1.0,0.23025472687882276,1.6353049300393516,6.649037603096021,10.873203972359956
medium,0.6,0.1,500,0.1,10,1.0,1.4765966227514582e-14,1.211417944353151,1.8259834866589002,2.2120291618311243
medium,0.6,0.1,500,0.16071428571428573,10,1.0,1.4988010832439613e-14,1.1612701724187873,2.225817756958729,2.584775770396262
medium,0.6,0.1,500,0.22142857142857142,10,1.0,1.9095836023552692e-14,1.1385409532473916,2.821287117195508,3.212150923796359
medium,0.6,0.1,500,0.28214285714285714,10,1.0,2.942091015256665e-14,1.1205707811425782,3.4728456288295586,3.8915693390851267
medium,0.6,0.1,500,0.34285714285714286,10,1.0,7.358780251820463e-12,1.108936747712869,4.118228674882818,4.566855113062431
medium,0.6,0.1,500,0.4035714285714286,10,1.0,6.793373641400535e-10,1.1057980266536305,4.7333293056160395,5.234106205652015
medium,0.6,0.1,500,0.4642857142857143,10,1.0,3.108454260658533e-08,1.1166088320046117,5.289530077734337,5.9063360019522015
medium,0.6,0.1,500,0.525,10,1.0,1.037821835359054e-06,1.161478735175752,5.744936246983106,6.67262128581127
medium,0.6,0.1,500,0.5857142857142857,10,1.0,3.5038534012654665e-05,1.3104205320008764,6.0806822458638345,7.96825086355317
medium,0.6,0.1,500,0.6464285714285714,10,1.0,0.0012947788543341554,1.7265157750783195,6.333123122672479,10.934236976807302
medium,0.6,0.1,500,0.7071428571428571,10,1.0,0.013770938008184519,2.305269683329131,6.526003990631949,15.044199152888758
medium,0.6,0.1,500,0.7678571428571428,10,1.0,0.04241489645224117,2.7298079156218678,6.6607708147075115,18.18262489413168
medium,0.6,0.1,500,0.8285714285714285,10,1.0,0.07869364112300437,3.0004365626607785,6.758187139718583,20.277511791315504
medium,0.6,0.1,500,0.8892857142857142,10,1.0,0.1164998353702158,3.1782024611887043,6.834189126687852,21.72043670266841
medium,0.6,0.1,500,0.95,10,1.0,0.15317042414176008,3.301066784219985,6.897293911865653,22.768427833462432
medium,0.6,0.1,1000,0.1,10,1.0,2.6978419498391304e-14,1.2114179443537774,1.8259834866590152,2.2120291618324073
medium,0.6,0.1,1000,0.16071428571428573,10,1.0,2.786659791809143e-14,1.1612701724193017,2.225817756958771,2.584775770397455
medium,0.6,0.1,1000,0.22142857142857142,10,1.0,3.0753177782116836e-14,1.1385409532477104,2.821287117195566,3.2121509237973247
medium,0.6,0.1,1000,0.28214285714285714,10,1.0,1.609823385706477e-14,1.1205707811430794,3.4728456288296443,3.8915693390869635
medium,0.6,0.1,1000,0.34285714285714286,10,1.0,5.995204332975845e-15,1.1089367478086143,4.118228674918113,4.566855113495871
