burst_name,delta,sigma,alpha,beta,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP,E_N,lambda_eff,E_B,E_S,E_I,E_off,N_states
medium,0.6,0.1,1.0,0.005,0.7,3,5.0,0.05131636001477524,1.4529749059120078,6.172257715791244,8.968135573866448,96.48894657834592,66.40785479896601,13.281570959793187,0.11967595169955067,5.025342225686673,1.5734108628205892,92862
medium,0.6,0.1,1.0,0.005,0.7,4,5.0,0.051316360014627915,1.4529749059109134,6.172257715791959,8.968135573860732,96.48894657828824,66.40785479897633,13.28157095979528,0.11967595169953688,5.025342225686376,1.5734108628188075,92862
medium,0.6,0.1,1.0,0.005,0.7,6,5.0,0.05131635931729228,1.452974900515902,6.172257719742522,8.968135546301399,96.48894629094188,66.40785484778982,13.28157096955797,0.11967595168388709,5.0253422269535974,1.573410851804545,92862
medium,0.6,0.1,1.0,0.005,0.7,7,5.0,0.05131634562344778,1.4529747924788625,6.172257807391102,8.968135006820125,96.48894050921061,66.40785580635894,13.281571161271774,0.11967595219098902,5.025342295119298,1.5734105914179386,92862
medium,0.6,0.1,1.0,0.005,0.7,9,5.0,0.051315517112790365,1.4529680620689642,6.172264635951907,8.968103386675844,96.48857782308725,66.40791380210496,13.281582760420985,0.11967610985733416,5.025352970480103,1.5733881592415777,92862
medium,0.6,0.1,1.0,0.005,0.7,10,5.0,0.051313224524376255,1.4529491608668048,6.172286597142855,8.968018631948137,96.48755580469238,66.40807428329394,13.281614856658788,0.11967680058415085,5.025395676421865,1.5733126663351964,92862
medium,0.6,0.1,1.0,0.005,0.7,11,5.0,0.051307634683955605,1.4529025621643503,6.172346951521563,8.967818700432996,96.48502977914112,66.40846557212339,13.281693114424671,0.11967903720313619,5.025529061619148,1.5730987867530448,92862
medium,0.6,0.1,1.0,0.005,0.7,13,5.0,0.051275931020760335,1.4526338183239247,6.172758551247299,8.966757823890022,96.47040667999906,66.41068482854706,13.282136965709412,0.11969709824550091,5.026583771661306,1.5715821643837806,92862
medium,0.6,0.1,1.0,0.005,0.7,14,5.0,0.0512421099294601,1.4523434235729518,6.173264944408025,8.965700743984439,96.45455975448328,66.41305230493808,13.282610460987625,0.11972135434466265,5.02799895597014,1.569669228697573,92862
medium,0.6,0.1,1.0,0.005,0.7,16,5.0,0.051110526759824526,1.4511987311657446,6.1755831638463565,8.961998451582367,96.39190397078762,66.42226312681257,13.284452625362523,0.1198402848344288,5.035006806525648,1.5607002832774004,92862
medium,0.6,0.1,1.0,0.005,0.7,17,5.0,0.050997574530466605,1.4502068586420085,6.177862204536565,8.959178140764164,96.33748783986773,66.43016978286762,13.28603395657355,0.11996210766809448,5.042270884546128,1.551733051212227,92862
medium,0.6,0.1,1.0,0.005,0.7,19,5.0,0.050628603675932804,1.4469443374917335,6.186497688004222,8.95151779856341,96.15812962614146,66.45599774268499,13.29119954853703,0.12043872698424127,5.07114708749461,1.5172146369841197,92862
medium,0.6,0.1,1.0,0.005,0.7,20,5.0,0.050349074912402036,1.4444644248590321,6.193919768841311,8.946896756522353,96.02158841264577,66.47556475613214,13.295112951226477,0.12085676555282154,5.096829063277437,1.4872012199432643,92862
medium,0.6,0.1,10.0,0.005,0.7,0,5.0,0.04772713629532721,1.4220190524196294,6.179821106137121,8.787823353471936,94.7905108703176,66.65910045932738,13.33182009186546,0.012210802387093362,5.154229704222064,1.5017394015253833,92862
medium,0.6,0.1,10.0,0.005,0.7,1,5.0,0.04772713629532743,1.42201905241963,6.1798211061371235,8.787823353471941,94.79051087031762,66.65910045932736,13.331820091865463,0.012210802387093397,5.154229704222065,1.5017394015253789,92862
medium,0.6,0.1,10.0,0.005,0.7,3,5.0,0.04772713629532688,1.4220190524196308,6.179821106137126,8.78782335347195,94.79051087031773,66.6591004593274,13.331820091865477,0.012210802387093355,5.154229704222054,1.5017394015253753,92862
medium,0.6,0.1,10.0,0.005,0.7,4,5.0,0.047727136295321326,1.4220190524194831,6.17982110613721,8.787823353471158,94.79051087030844,66.65910045932779,13.33182009186556,0.012210802387092587,5.154229704222288,1.50173940152506,92862
medium,0.6,0.1,10.0,0.005,0.7,6,5.0,0.04772713625688041,1.4220190516105458,6.179821107259846,8.787823350068479,94.79051082021186,66.65910046201866,13.331820092403735,0.012210802385661752,5.154229708304205,1.501739396906399,92862
medium,0.6,0.1,10.0,0.005,0.7,7,5.0,0.04772713535115358,1.4220190332346359,6.179821144191408,8.787823289026027,94.79050968544749,66.65910052541953,13.33182010508391,0.012210802411109344,5.154229850840608,1.5017392416643727,92862
medium,0.6,0.1,10.0,0.005,0.7,9,5.0,0.047727054288482784,1.4220174988649106,6.179827078321916,8.787822245332979,94.79041547481927,66.65910619980649,13.33182123996129,0.012210822517234928,5.154254231037291,1.5017137064841837,92862
medium,0.6,0.1,10.0,0.005,0.7,10,5.0,0.04772678559679966,1.4220126298350675,6.179854026096307,8.78783047564604,94.79011765544956,66.65912500822431,13.331825001644852,0.012210943037516514,5.154367216406151,1.5015968389114809,92862
medium,0.6,0.1,10.0,0.005,0.7,11,5.0,0.047726077778405096,1.4220002948269466,6.179944297536362,8.787882613110813,94.78936587085886,66.65917455551192,13.33183491110238,0.012211405191634645,5.154750091033822,1.5012035926721632,92862
medium,0.6,0.1,10.0,0.005,0.7,13,5.0,0.04772190014773536,1.4219321829011642,6.180668572680046,8.788491555339562,94.78524140763365,66.65946698965881,13.331893397931768,0.012215533614412239,5.157856342524039,1.49803472592978,92862
medium,0.6,0.1,10.0,0.005,0.7,14,5.0,0.04771733169778136,1.421861849038754,6.181619120321702,8.789408392473932,94.78100768918297,66.65978678115559,13.331957356231115,0.012221168463626449,5.16195399847055,1.4938674768347084,92862
medium,0.6,0.1,10.0,0.005,0.7,16,5.0,0.04769850071115367,1.4215915267141876,6.186155366438729,8.794186051866799,94.76486195863727,66.66110495021952,13.332220990043925,0.012248604831614227,5.1815774250289195,1.4739529800955404,92862
medium,0.6,0.1,10.0,0.005,0.7,17,5.0,0.04768109496379225,1.4213566079928959,6.190723794184453,8.799226173122925,94.75093380128452,66.66232335253483,13.332464670506978,0.01227646528542332,5.201376057012014,1.4538828071955843,92862
medium,0.6,0.1,10.0,0.005,0.7,19,5.0,0.047617545955562224,1.4205565555305135,6.2084108563830895,8.819398741461807,94.70391969255489,66.66677178311093,13.33335435662221,0.012384751982504992,5.278117037829532,1.3761438535657522,92862
medium,0.6,0.1,10.0,0.005,0.7,20,5.0,0.04756365053374323,1.4199172741763944,6.223877924283049,8.837391777054622,94.66665776124542,66.67054446263826,13.334108892527725,0.012479560612373887,5.345264808728458,1.3081467381314429,92862
