burst_name,delta,sigma,alpha,beta,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP,E_N,lambda_eff,E_B,E_S,E_I,E_off,N_states
weak,0.3,1.0,1.0,0.005,0.7,10,2.9151007546634413,3.258183226995115e-05,1.051997475482596,6.451366528933955,6.786821301851439,73.6374239634111,69.9977192717411,13.999543854348248,0.05658523756735909,5.171122191586098,0.7727487164982954,92862
weak,0.3,1.0,1.0,0.005,0.7,10,3.6106407876409943,3.399701406514577e-05,1.0531351189765388,6.429018077289721,6.770624717728829,73.71695208689604,69.99762020901544,13.999524041803056,0.06632993085160313,5.055846501813141,0.8782995255321993,92862
weak,0.3,1.0,1.0,0.005,0.7,10,4.47213595499958,3.566369618679399e-05,1.0544799532565043,6.404152134476323,6.753050043410136,73.81096426226715,69.99750354126692,13.999500708253361,0.07796668670831025,4.926263557098045,0.9962690479402836,92862
weak,0.3,1.0,1.0,0.005,0.7,10,5.0,3.664353888188643e-05,1.0552727969816598,6.3902100977986285,6.743414883204404,73.86638896363249,69.99743495227827,13.999486990455651,0.08488262782863093,4.85295675619317,1.0626736255225477,92862
weak,0.3,1.0,1.0,0.005,0.7,10,6.860826325815648,3.988714789115999e-05,1.057906972456835,6.347257703407003,6.714808180414626,74.05053428954787,69.99720789964762,13.999441579929533,0.10812905197601042,4.623886453282784,1.2685429148116727,92862
weak,0.3,1.0,1.0,0.005,0.7,10,8.497812409839364,4.2516040929085896e-05,1.0600503838831454,6.315641619730668,6.694898323463865,74.20037203163461,69.99702387713496,13.999404775427001,0.12731872974316275,4.4518153281947175,1.421461166635119,92862
weak,0.3,1.0,1.0,0.005,0.7,10,10.525381684870867,4.5539716238995886e-05,1.0625222022284906,6.282329388932863,6.675114457453713,74.37316706882325,69.99681221986327,13.99936244397264,0.14971702354647315,4.266886938733562,1.5840335937473249,92862
weak,0.3,1.0,1.0,0.005,0.7,10,13.03672689737678,4.8996007845358847e-05,1.0653532081162853,6.247728687828128,6.656037801017846,74.57107070434996,69.99657027945082,13.999314055890162,0.1756827161892841,4.0703113705591525,1.7546918573614017,92862
weak,0.3,1.0,1.0,0.005,0.7,10,16.147276486997292,5.292167360348987e-05,1.068572297326392,6.2123094870461415,6.638301820275435,74.79610226844359,69.99629548284776,13.999259096569524,0.2055643463463923,3.863591897523873,1.9315846595602104,92862
weak,0.3,1.0,1.0,0.005,0.7,10,20.000000000000004,5.735077163904201e-05,1.072204942999326,6.176589003281685,6.622569260193902,75.05004158529428,69.99598544598527,13.999197089197065,0.2396831664362482,3.648486642767666,2.1126331015990214,92862
weak,0.3,1.0,10.0,0.005,0.7,10,1.0,2.4015774406360713e-05,1.0454202870031775,6.566126401683874,6.8643617473474965,73.17766262977835,69.99831889579156,13.999663779158313,0.0028845689348896844,5.769137869779384,0.2283137821274135,92862
weak,0.3,1.0,10.0,0.005,0.7,10,1.2385989684455543,2.4036799935900355e-05,1.0454629903844193,6.558889549844974,6.857076282382044,73.18065025597753,69.99831742400448,13.999663484800891,0.0032876836537420765,5.736386552163239,0.26066227938212805,92862
weak,0.3,1.0,10.0,0.005,0.7,10,1.534127404634391,2.4062014079895278e-05,1.045514976429149,6.550195708552028,6.848327711833086,73.18428734631458,69.99831565901441,13.999663131802867,0.0037816941786029657,5.69702520914018,0.29952996487835026,92862
weak,0.3,1.0,10.0,0.005,0.7,10,1.900168620844212,2.4092067569925213e-05,1.0455780581011127,6.539811847303411,6.837883771650151,73.1887007574721,69.9983135552701,13.999662711054041,0.004385804459133657,5.649988857744059,0.34596262674276534,92862
weak,0.3,1.0,10.0,0.005,0.7,10,2.353546893650252,2.4127642287097295e-05,1.0456543225886614,6.527490912279871,6.825499088083652,73.1940365390647,69.9983110650399,13.999662213007984,0.0051227191650358855,5.594144517799969,0.4010705500270113,92862
weak,0.3,1.0,10.0,0.005,0.7,10,2.9151007546634413,2.416942777694331e-05,1.0457461460745725,6.512979385744087,6.810923092105016,73.20046096920353,69.99830814005561,13.999661628011138,0.006019062060871011,5.528324023843526,0.46599528608446494,92862
weak,0.3,1.0,10.0,0.005,0.7,10,3.6106407876409943,2.4218091262739883e-05,1.0458562016364048,6.496027398279076,6.793910540490171,73.2081611096826,69.9983047336116,13.999660946722331,0.007105763131431869,5.451368205348947,0.5418650847972897,92862
weak,0.3,1.0,10.0,0.005,0.7,10,4.47213595499958,2.4274242701793902e-05,1.0459874586986748,6.476401092730605,6.774234320498606,73.21734477016676,69.99830080301088,13.999660160602186,0.008418379381233049,5.362181158872095,0.6297403011444862,92862
weak,0.3,1.0,10.0,0.005,0.7,10,5.0,2.4306667330220577e-05,1.0460653811300722,6.465037426986033,6.762851840080326,73.22279683367933,69.99829853328689,13.999659706657406,0.009205667810641527,5.310496229824003,0.68063839570795,92862
weak,0.3,1.0,10.0,0.005,0.7,10,6.860826325815648,2.4410942180419504e-05,1.0463268629239937,6.42835457127928,6.726160072329763,73.24109247696087,69.99829123404737,13.999658246809457,0.011887817530387795,5.1434184531481515,0.8450354825120039,92862
weak,0.3,1.0,10.0,0.005,0.7,10,8.497812409839364,2.4492101845741132e-05,1.046542278502631,6.39967446174249,6.697529892867084,73.2561652537792,69.9982855528708,13.999657110574137,0.014139896211972673,5.012531974799407,0.9736710184144837,92862
weak,0.3,1.0,10.0,0.005,0.7,10,10.525381684870867,2.45819214321763e-05,1.0467933470104231,6.36782693703844,6.665798872605599,73.27373303730279,69.99827926549975,13.999655853099933,0.016807745129571994,4.866912040428174,1.1166243613423212,92862
weak,0.3,1.0,10.0,0.005,0.7,10,13.03672689737678,2.4680254495645926e-05,1.0470841050485036,6.332863972359348,6.631041204891799,73.29407839224189,69.9982723821853,13.999654476437065,0.019948948398561372,4.706693071837378,1.2737035033269946,92862
weak,0.3,1.0,10.0,0.005,0.7,10,16.147276486997292,2.4786765393747245e-05,1.0474186041469746,6.294925634128707,6.593422220908099,73.31748494194352,69.99826492642244,13.999652985284472,0.023623195213589375,4.532396474036946,1.444327345464993,92862
weak,0.3,1.0,10.0,0.005,0.7,10,20.000000000000004,2.4900942149908012e-05,1.0478007865281351,6.254243208208955,6.55320095269959,73.34422867109556,69.99825693404951,13.999651386809875,0.02789053226360154,4.344947415091715,1.6275106658348086,92862
