burst_name,delta,sigma,alpha,beta,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP,E_N,lambda_eff,E_B,E_S,E_I,E_off,N_states
strong,0.9,0.01,0.1,7.196856730011514,0.7,10,5.0,0.2845563743377014,2.1406210932470007,4.536739089973943,9.711439390556425,107.20456012852691,50.08105379636042,10.016210759272075,2.0468054483086826,0.005701793746696813,7.931281998672545,92862
strong,0.9,0.01,0.1,13.894954943731374,0.7,10,5.0,0.28459497012621593,2.1413584419517107,4.5383671987233924,9.718270913663073,107.23570200944499,50.078352091164405,10.015670418232878,2.0533186115609134,0.00296426805292189,7.928046702153288,92862
strong,0.9,0.01,0.1,26.826957952797247,0.7,10,5.0,0.2846236687072896,2.141771207522805,4.539205902688983,9.721940507396827,107.25207002342054,50.07634319048925,10.015268638097842,2.0568063953772344,0.0015387857644195869,7.926386180760503,92862
strong,0.9,0.01,0.1,51.794746792312075,0.7,10,5.0,0.2846456516620538,2.142010562441738,4.539639803032116,9.723956407775724,107.26075990199449,50.07480438365576,10.014960876731152,2.0587125923821583,0.0007981458007229321,7.925528385085967,92862
strong,0.9,0.01,0.1,100.0,0.7,10,5.0,0.2846619437590181,2.1421521509989123,4.539864936752123,9.7250814395081,107.265406910759,50.07366393686826,10.014732787373637,2.059770094487884,0.00041377746080650194,7.925083340677672,92862
strong,0.9,0.01,1.0,0.01,0.7,10,5.0,0.230742233090796,1.86127299203101,4.508150913135072,8.390899538618246,100.22590938207216,53.848043683643766,10.769608736728753,0.09373341555393841,1.8784311697423028,7.258226677975006,92862
strong,0.9,0.01,1.0,0.019306977288832496,0.7,10,5.0,0.23105128950523657,1.8646428571383762,4.374282275086554,8.15647419934715,100.36703043708684,53.826409734632925,10.765281946926594,0.12026692599568516,1.2479990506819334,7.866452076395788,92862
strong,0.9,0.01,1.0,0.0372759372031494,0.7,10,5.0,0.2312628211684271,1.8683772616829377,4.290565772232062,8.01639552859348,100.54037455974311,53.81160251820959,10.76232050364193,0.15373081166134084,0.826058117915577,8.257890566781152,92862
strong,0.9,0.01,1.0,0.07196856730011521,0.7,10,5.0,0.23141172822960054,1.8726623959107722,4.241353007980907,7.942622285828885,100.75144481377235,53.801179023927446,10.760235804785491,0.19499755678620373,0.5426014180593841,8.502165220368921,92862
strong,0.9,0.01,1.0,0.13894954943731375,0.7,10,5.0,0.23152064866923294,1.877444712396327,4.215266488481117,7.913929780140305,100.99442463191859,53.79355459315318,10.758710918630634,0.2427823955449049,0.34986361073017086,8.64864307509429,92862
strong,0.9,0.01,1.0,0.2682695795279725,0.7,10,5.0,0.23160200411607001,1.882404516898422,4.204281910639533,7.914159258902184,101.25051007593139,53.78785971187459,10.757571942374923,0.29328553501670485,0.21889691069484593,8.730245611913524,92862
strong,0.9,0.01,1.0,0.517947467923121,0.7,10,5.0,0.2316621373899025,1.8869890475656297,4.201992005527655,7.92911289238902,101.4891592102658,53.78365038270631,10.75673007654126,0.34041206652076317,0.13160497269002103,8.771252884247957,92862
strong,0.9,0.01,1.0,1.0,0.7,10,5.0,0.2317047335288276,1.8906266776847669,4.203268989010148,7.9468124841076655,101.67916689905181,53.780668652981554,10.756133730596307,0.37794876808659816,0.0756984021993625,8.790219099117731,92862
strong,0.9,0.01,1.0,1.9306977288832496,0.7,10,5.0,0.23173358970793856,1.8930873301018452,4.2050243404008825,7.960478301582779,101.80767852266995,53.77864872044379,10.755729744088754,0.403325386304806,0.04185857614550282,8.799086293460938,92862
strong,0.9,0.01,1.0,3.727593720314938,0.7,10,5.0,0.23175336018111392,1.894560355324837,4.206231438453358,7.968959328614694,101.88427388386569,53.77726478732151,10.755452957464302,0.4184232966505719,0.022507599833535924,8.80361614605159,92862
strong,0.9,0.01,1.0,7.196856730011514,0.7,10,5.0,0.2317683291718684,1.8953910329331671,4.206909646976897,7.973738821240047,101.92695940720239,53.7762169579687,10.755243391593726,0.42679966919918993,0.011902658740607265,8.806054280466476,92862
strong,0.9,0.01,1.0,13.894954943731374,0.7,10,5.0,0.23178131180596162,1.8958573115609536,4.207269749701784,7.976383116681351,101.95031118232927,53.775308173582175,10.75506163471643,0.4313378729603863,0.006238198864547205,8.807362293458636,92862
strong,0.9,0.01,1.0,26.826957952797247,0.7,10,5.0,0.2317934561084669,1.8961275158649995,4.207459562320936,7.977879848006034,101.96322960181928,53.7744580724068,10.75489161448137,0.43380319921132793,0.003254101586770864,8.808051084720532,92862
strong,0.9,0.01,1.0,51.794746792312075,0.7,10,5.0,0.23180455997247917,1.896291167709383,4.207560228670864,7.978759299233832,101.97055595991579,53.77368080192595,10.754736160385189,0.4351629874781091,0.0016931177953718947,8.808407734341332,92862
strong,0.9,0.01,1.0,100.0,0.7,10,5.0,0.23181373803705174,1.8963924532435918,4.207613927294726,7.979287297884349,101.97478409103482,53.773038337405865,10.75460766748117,0.43592245116649914,0.0008795382980287871,8.8085903430543,92862
strong,0.9,0.01,10.0,0.01,0.7,10,5.0,0.22700962076912645,1.841774691594942,4.518716080553979,8.32245691566741,99.657188211965,54.10932654616063,10.82186530923213,0.009849951175218575,1.9779765632304216,7.1903081763622305,92862
strong,0.9,0.01,10.0,0.019306977288832496,0.7,10,5.0,0.22701787603532797,1.8420709142383902,4.380010276613209,8.068289534614438,99.67215214470657,54.10874867752653,10.82174973550532,0.0130446232660081,1.357981335897146,7.807224305331526,92862
strong,0.9,0.01,10.0,0.0372759372031494,0.7,10,5.0,0.22702340230413742,1.8424663994560853,4.2864633140748145,7.897664628684022,99.6928386174348,54.10836183870986,10.821672367741991,0.01734001547122346,0.9362707157929976,8.224716900993789,92862
strong,0.9,0.01,10.0,0.07196856730011521,0.7,10,5.0,0.22702781066063216,1.842995412987666,4.223125789052011,7.7832014576927735,99.72089395236324,54.10805325375523,10.821610650751051,0.023054194668211805,0.6460835703640112,8.509251584216726,92862
