burst_name,delta,sigma,alpha,beta,rho,n_target,gamma,P_block_arrival,E_W,Cost,ERP,E_N,lambda_eff,E_B,E_S,E_I,E_off,N_states
medium,0.6,0.1,0.1,0.01,0.7,10,5.0,0.12563540322555433,1.7509095456483101,5.93421699872646,10.390277189018624,107.16533232085233,61.205521774211455,12.241104354842287,1.580097041191941,3.2702169346131473,2.9085816693526247,92862
medium,0.6,0.1,0.1,0.019306977288832496,0.7,10,5.0,0.15261778548918992,1.8648862385251788,5.805830535481364,10.827213468828466,110.61900014285453,59.31675501575696,11.863351003151383,2.182009800994653,2.3274987159713167,3.6271404798826477,92862
medium,0.6,0.1,0.1,0.0372759372031494,0.7,10,5.0,0.17671590259831926,1.9772321615121966,5.734423535563187,11.338286642248013,113.9476656810905,57.629886818117896,11.525977363623603,2.8010781115182497,1.5414703708501976,4.13147415400795,92862
medium,0.6,0.1,0.1,0.07196856730011521,0.7,10,5.0,0.1957504433622531,2.078566754161796,5.7243664433111565,11.898477777705976,117.01804733336144,56.29746896464252,11.259493792928506,3.3880188635622797,0.9627933876081689,4.389693955901045,92862
medium,0.6,0.1,0.1,0.13894954943731375,0.7,10,5.0,0.20957034829179788,2.1634169096155857,5.757581692806757,12.456049592711267,119.70202120569628,55.33007561957439,11.066015123914891,3.903534954236989,0.5733028991932779,4.457147022654842,92862
medium,0.6,0.1,0.1,0.2682695795279725,0.7,10,5.0,0.21897990468213557,2.2292745752799084,5.808932447745473,12.949705415277467,121.87757688923692,54.67140667225075,10.934281334450187,4.318959211648835,0.32811615521731163,4.418643298683667,92862
medium,0.6,0.1,0.1,0.517947467923121,0.7,10,5.0,0.22503810502561594,2.2766038774097366,5.859404767164115,13.339543612238918,123.49968784604411,54.24733264820711,10.84946652964145,4.625705752901811,0.1819666488177576,4.342861068638981,92862
medium,0.6,0.1,0.1,1.0,0.7,10,5.0,0.22876996256696214,2.308510821633232,5.900330361425031,13.620976490560803,124.62750211679449,53.986102620312884,10.797220524062608,4.8368040432884305,0.09863026664710622,4.2673451660018555,92862
medium,0.6,0.1,0.1,1.9306977288832496,0.7,10,5.0,0.2310074638318541,2.3290399217548483,5.930022998042791,13.811260299366033,125.371002138699,53.82947753177044,10.765895506354106,4.974699004538251,0.052636992382050045,4.206768496725593,92862
medium,0.6,0.1,0.1,3.727593720314938,0.7,10,5.0,0.23233495683469474,2.3417511950164296,5.949715734144898,13.93275393044187,125.83763725432902,53.736553021571595,10.747310604314329,5.060559544088544,0.027806070129553707,4.164323781467574,92862
